Date,SKU,Category,Sales,Unit_Price,Cost_Price,Selling_Price,Discount_Pct,Is_Promotion,Is_Holiday,Current_Stock,Lead_Time_Days
2026-03-01,PU-COURT-BLK,Sneakers,216,3999,1700,3999.0,0,0,0,140,14
2026-04-01,PU-COURT-BLK,Sneakers,209,3999,1700,3999.0,0,0,0,140,14
2026-05-01,PU-COURT-BLK,Sneakers,233,3999,1700,3999.0,0,0,0,140,14
2023-01-01,VN-OLDSKOOL-BLK,Sneakers,198,4499,1900,4499.0,0,0,1,200,7
2023-02-01,VN-OLDSKOOL-BLK,Sneakers,170,4499,1900,4499.0,0,0,0,200,7
2023-03-01,VN-OLDSKOOL-BLK,Sneakers,159,4499,1900,4499.0,0,0,0,200,7
2023-04-01,VN-OLDSKOOL-BLK,Sneakers,165,4499,1900,4499.0,0,0,0,200,7
2023-05-01,VN-OLDSKOOL-BLK,Sneakers,163,4499,1900,4499.0,0,0,0,200,7
2023-06-01,VN-OLDSKOOL-BLK,Sneakers,207,4499,1900,4499.0,0,0,0,200,7
2023-07-01,VN-OLDSKOOL-BLK,Sneakers,227,4499,1900,4499.0,0,0,0,200,7
2023-08-01,VN-OLDSKOOL-BLK,Sneakers,252,4499,1900,4499.0,0,0,1,200,7
2023-09-01,VN-OLDSKOOL-BLK,Sneakers,164,4499,1900,4499.0,0,0,0,200,7
2023-10-01,VN-OLDSKOOL-BLK,Sneakers,241,4499,1900,4499.0,0,0,1,200,7
2023-11-01,VN-OLDSKOOL-BLK,Sneakers,292,4499,1900,3374.25,25,1,1,200,7
2023-12-01,VN-OLDSKOOL-BLK,Sneakers,270,4499,1900,3374.25,25,1,1,200,7
2024-01-01,VN-OLDSKOOL-BLK,Sneakers,210,4499,1900,4499.0,0,0,1,200,7
2024-02-01,VN-OLDSKOOL-BLK,Sneakers,167,4499,1900,4499.0,0,0,0,200,7
2024-03-01,VN-OLDSKOOL-BLK,Sneakers,172,4499,1900,4499.0,0,0,0,200,7
2024-04-01,VN-OLDSKOOL-BLK,Sneakers,190,4499,1900,4499.0,0,0,0,200,7
2024-05-01,VN-OLDSKOOL-BLK,Sneakers,189,4499,1900,4499.0,0,0,0,200,7
2024-06-01,VN-OLDSKOOL-BLK,Sneakers,227,4499,1900,4499.0,0,0,0,200,7
2024-07-01,VN-OLDSKOOL-BLK,Sneakers,230,4499,1900,4499.0,0,0,0,200,7
2024-08-01,VN-OLDSKOOL-BLK,Sneakers,276,4499,1900,4499.0,0,0,1,200,7
2024-09-01,VN-OLDSKOOL-BLK,Sneakers,177,4499,1900,4499.0,0,0,0,200,7
2024-10-01,VN-OLDSKOOL-BLK,Sneakers,248,4499,1900,4499.0,0,0,1,200,7
2024-11-01,VN-OLDSKOOL-BLK,Sneakers,297,4499,1900,3374.25,25,1,1,200,7
2024-12-01,VN-OLDSKOOL-BLK,Sneakers,268,4499,1900,3374.25,25,1,1,200,7
2025-01-01,VN-OLDSKOOL-BLK,Sneakers,228,4499,1900,4499.0,0,0,1,200,7
2025-02-01,VN-OLDSKOOL-BLK,Sneakers,201,4499,1900,4499.0,0,0,0,200,7
2025-03-01,VN-OLDSKOOL-BLK,Sneakers,202,4499,1900,4499.0,0,0,0,200,7
2025-04-01,VN-OLDSKOOL-BLK,Sneakers,209,4499,1900,4499.0,0,0,0,200,7
2025-05-01,VN-OLDSKOOL-BLK,Sneakers,193,4499,1900,4499.0,0,0,0,200,7
2025-06-01,VN-OLDSKOOL-BLK,Sneakers,248,4499,1900,4499.0,0,0,0,200,7
2025-07-01,VN-OLDSKOOL-BLK,Sneakers,236,4499,1900,4499.0,0,0,0,200,7
2025-08-01,VN-OLDSKOOL-BLK,Sneakers,275,4499,1900,4499.0,0,0,1,200,7
2025-09-01,VN-OLDSKOOL-BLK,Sneakers,195,4499,1900,4499.0,0,0,0,200,7
2025-10-01,VN-OLDSKOOL-BLK,Sneakers,254,4499,1900,4499.0,0,0,1,200,7
2025-11-01,VN-OLDSKOOL-BLK,Sneakers,320,4499,1900,3374.25,25,1,1,200,7
2025-12-01,VN-OLDSKOOL-BLK,Sneakers,272,4499,1900,3374.25,25,1,1,200,7
2026-01-01,VN-OLDSKOOL-BLK,Sneakers,253,4499,1900,4499.0,0,0,1,200,7
2026-02-01,VN-OLDSKOOL-BLK,Sneakers,189,4499,1900,4499.0,0,0,0,200,7
2026-03-01,VN-OLDSKOOL-BLK,Sneakers,187,4499,1900,4499.0,0,0,0,200,7
2026-04-01,VN-OLDSKOOL-BLK,Sneakers,219,4499,1900,4499.0,0,0,0,200,7
2026-05-01,VN-OLDSKOOL-BLK,Sneakers,215,4499,1900,4499.0,0,0,0,200,7
2023-01-01,SK-SLIP-ON-GRY,Casual,163,2999,1200,2999.0,0,0,1,155,7
2023-02-01,SK-SLIP-ON-GRY,Casual,139,2999,1200,2999.0,0,0,0,155,7
2023-03-01,SK-SLIP-ON-GRY,Casual,132,2999,1200,2999.0,0,0,0,155,7
2023-04-01,SK-SLIP-ON-GRY,Casual,166,2999,1200,2999.0,0,0,0,155,7
2023-05-01,SK-SLIP-ON-GRY,Casual,180,2999,1200,2999.0,0,0,0,155,7
2023-06-01,SK-SLIP-ON-GRY,Casual,171,2999,1200,2999.0,0,0,0,155,7
2023-07-01,SK-SLIP-ON-GRY,Casual,149,2999,1200,2999.0,0,0,0,155,7
2023-08-01,SK-SLIP-ON-GRY,Casual,165,2999,1200,2999.0,0,0,1,155,7
2023-09-01,SK-SLIP-ON-GRY,Casual,127,2999,1200,2999.0,0,0,0,155,7
2023-10-01,SK-SLIP-ON-GRY,Casual,226,2999,1200,2399.2,20,1,1,155,7
2023-11-01,SK-SLIP-ON-GRY,Casual,236,2999,1200,2399.2,20,1,1,155,7
2023-12-01,SK-SLIP-ON-GRY,Casual,159,2999,1200,2999.0,0,0,1,155,7
2024-01-01,SK-SLIP-ON-GRY,Casual,156,2999,1200,2999.0,0,0,1,155,7
2024-02-01,SK-SLIP-ON-GRY,Casual,146,2999,1200,2999.0,0,0,0,155,7
2024-03-01,SK-SLIP-ON-GRY,Casual,147,2999,1200,2999.0,0,0,0,155,7
2024-04-01,SK-SLIP-ON-GRY,Casual,183,2999,1200,2999.0,0,0,0,155,7
2024-05-01,SK-SLIP-ON-GRY,Casual,185,2999,1200,2999.0,0,0,0,155,7
2024-06-01,SK-SLIP-ON-GRY,Casual,195,2999,1200,2999.0,0,0,0,155,7
2024-07-01,SK-SLIP-ON-GRY,Casual,129,2999,1200,2999.0,0,0,0,155,7
2024-08-01,SK-SLIP-ON-GRY,Casual,161,2999,1200,2999.0,0,0,1,155,7
2024-09-01,SK-SLIP-ON-GRY,Casual,141,2999,1200,2999.0,0,0,0,155,7
2024-10-01,SK-SLIP-ON-GRY,Casual,239,2999,1200,2399.2,20,1,1,155,7
2024-11-01,SK-SLIP-ON-GRY,Casual,247,2999,1200,2399.2,20,1,1,155,7
2024-12-01,SK-SLIP-ON-GRY,Casual,197,2999,1200,2999.0,0,0,1,155,7
2025-01-01,SK-SLIP-ON-GRY,Casual,190,2999,1200,2999.0,0,0,1,155,7
2025-02-01,SK-SLIP-ON-GRY,Casual,153,2999,1200,2999.0,0,0,0,155,7
2025-03-01,SK-SLIP-ON-GRY,Casual,156,2999,1200,2999.0,0,0,0,155,7
2025-04-01,SK-SLIP-ON-GRY,Casual,189,2999,1200,2999.0,0,0,0,155,7
2025-05-01,SK-SLIP-ON-GRY,Casual,203,2999,1200,2999.0,0,0,0,155,7
2025-06-01,SK-SLIP-ON-GRY,Casual,200,2999,1200,2999.0,0,0,0,155,7
2025-07-01,SK-SLIP-ON-GRY,Casual,164,2999,1200,2999.0,0,0,0,155,7
2025-08-01,SK-SLIP-ON-GRY,Casual,180,2999,1200,2999.0,0,0,1,155,7
2025-09-01,SK-SLIP-ON-GRY,Casual,169,2999,1200,2999.0,0,0,0,155,7
2025-10-01,SK-SLIP-ON-GRY,Casual,274,2999,1200,2399.2,20,1,1,155,7
2025-11-01,SK-SLIP-ON-GRY,Casual,254,2999,1200,2399.2,20,1,1,155,7
2025-12-01,SK-SLIP-ON-GRY,Casual,195,2999,1200,2999.0,0,0,1,155,7
2026-01-01,SK-SLIP-ON-GRY,Casual,200,2999,1200,2999.0,0,0,1,155,7
2026-02-01,SK-SLIP-ON-GRY,Casual,162,2999,1200,2999.0,0,0,0,155,7
2026-03-01,SK-SLIP-ON-GRY,Casual,171,2999,1200,2999.0,0,0,0,155,7
2026-04-01,SK-SLIP-ON-GRY,Casual,214,2999,1200,2999.0,0,0,0,155,7
2026-05-01,SK-SLIP-ON-GRY,Casual,216,2999,1200,2999.0,0,0,0,155,7
2023-01-01,BT-LOAFER-BRN,Casual,110,3499,1500,3499.0,0,0,1,80,14
2023-02-01,BT-LOAFER-BRN,Casual,96,3499,1500,3499.0,0,0,0,80,14
2023-03-01,BT-LOAFER-BRN,Casual,103,3499,1500,3499.0,0,0,0,80,14
2023-04-01,BT-LOAFER-BRN,Casual,117,3499,1500,3499.0,0,0,0,80,14
2023-05-01,BT-LOAFER-BRN,Casual,111,3499,1500,3499.0,0,0,0,80,14
2023-06-01,BT-LOAFER-BRN,Casual,128,3499,1500,3499.0,0,0,0,80,14
2023-07-01,BT-LOAFER-BRN,Casual,91,3499,1500,3499.0,0,0,0,80,14
2023-08-01,BT-LOAFER-BRN,Casual,143,3499,1500,3499.0,0,0,1,80,14
2023-09-01,BT-LOAFER-BRN,Casual,150,3499,1500,3499.0,0,0,0,80,14
2023-10-01,BT-LOAFER-BRN,Casual,232,3499,1500,3499.0,0,0,1,80,14
2023-11-01,BT-LOAFER-BRN,Casual,214,3499,1500,2974.15,15,1,1,80,14
2023-12-01,BT-LOAFER-BRN,Casual,120,3499,1500,3499.0,0,0,1,80,14
2024-01-01,BT-LOAFER-BRN,Casual,124,3499,1500,3499.0,0,0,1,80,14
2024-02-01,BT-LOAFER-BRN,Casual,80,3499,1500,3499.0,0,0,0,80,14
2024-03-01,BT-LOAFER-BRN,Casual,102,3499,1500,3499.0,0,0,0,80,14
2024-04-01,BT-LOAFER-BRN,Casual,100,3499,1500,3499.0,0,0,0,80,14
2024-05-01,BT-LOAFER-BRN,Casual,113,3499,1500,3499.0,0,0,0,80,14
2024-06-01,BT-LOAFER-BRN,Casual,116,3499,1500,3499.0,0,0,0,80,14
2024-07-01,BT-LOAFER-BRN,Casual,137,3499,1500,3499.0,0,0,0,80,14
2024-08-01,BT-LOAFER-BRN,Casual,156,3499,1500,3499.0,0,0,1,80,14
2024-09-01,BT-LOAFER-BRN,Casual,153,3499,1500,3499.0,0,0,0,80,14
2024-10-01,BT-LOAFER-BRN,Casual,204,3499,1500,3499.0,0,0,1,80,14
2024-11-01,BT-LOAFER-BRN,Casual,243,3499,1500,2974.15,15,1,1,80,14
2024-12-01,BT-LOAFER-BRN,Casual,126,3499,1500,3499.0,0,0,1,80,14
2025-01-01,BT-LOAFER-BRN,Casual,168,3499,1500,3499.0,0,0,1,80,14
2025-02-01,BT-LOAFER-BRN,Casual,135,3499,1500,3499.0,0,0,0,80,14
2025-03-01,BT-LOAFER-BRN,Casual,115,3499,1500,3499.0,0,0,0,80,14
2025-04-01,BT-LOAFER-BRN,Casual,100,3499,1500,3499.0,0,0,0,80,14
2025-05-01,BT-LOAFER-BRN,Casual,141,3499,1500,3499.0,0,0,0,80,14
2025-06-01,BT-LOAFER-BRN,Casual,123,3499,1500,3499.0,0,0,0,80,14
2025-07-01,BT-LOAFER-BRN,Casual,141,3499,1500,3499.0,0,0,0,80,14
2025-08-01,BT-LOAFER-BRN,Casual,135,3499,1500,3499.0,0,0,1,80,14
2025-09-01,BT-LOAFER-BRN,Casual,164,3499,1500,3499.0,0,0,0,80,14
2025-10-01,BT-LOAFER-BRN,Casual,228,3499,1500,3499.0,0,0,1,80,14
2025-11-01,BT-LOAFER-BRN,Casual,250,3499,1500,2974.15,15,1,1,80,14
2025-12-01,BT-LOAFER-BRN,Casual,149,3499,1500,3499.0,0,0,1,80,14
2026-01-01,BT-LOAFER-BRN,Casual,164,3499,1500,3499.0,0,0,1,80,14
2026-02-01,BT-LOAFER-BRN,Casual,118,3499,1500,3499.0,0,0,0,80,14
2026-03-01,BT-LOAFER-BRN,Casual,131,3499,1500,3499.0,0,0,0,80,14
2026-04-01,BT-LOAFER-BRN,Casual,136,3499,1500,3499.0,0,0,0,80,14
2026-05-01,BT-LOAFER-BRN,Casual,142,3499,1500,3499.0,0,0,0,80,14
2023-01-01,NK-TANJUN-BLK,Casual,209,3499,1450,3499.0,0,0,1,210,7
2023-02-01,NK-TANJUN-BLK,Casual,161,3499,1450,3499.0,0,0,0,210,7
2023-03-01,NK-TANJUN-BLK,Casual,157,3499,1450,3499.0,0,0,0,210,7
2023-04-01,NK-TANJUN-BLK,Casual,195,3499,1450,3499.0,0,0,0,210,7
2023-05-01,NK-TANJUN-BLK,Casual,228,3499,1450,3499.0,0,0,0,210,7
2023-06-01,NK-TANJUN-BLK,Casual,215,3499,1450,3499.0,0,0,0,210,7
2023-07-01,NK-TANJUN-BLK,Casual,246,3499,1450,3499.0,0,0,0,210,7
2023-08-01,NK-TANJUN-BLK,Casual,214,3499,1450,3499.0,0,0,1,210,7
2023-09-01,NK-TANJUN-BLK,Casual,198,3499,1450,3499.0,0,0,0,210,7
2023-10-01,NK-TANJUN-BLK,Casual,289,3499,1450,2799.2,20,1,1,210,7
2023-11-01,NK-TANJUN-BLK,Casual,316,3499,1450,2799.2,20,1,1,210,7
2023-12-01,NK-TANJUN-BLK,Casual,283,3499,1450,2799.2,20,1,1,210,7
2024-01-01,NK-TANJUN-BLK,Casual,209,3499,1450,3499.0,0,0,1,210,7
2024-02-01,NK-TANJUN-BLK,Casual,201,3499,1450,3499.0,0,0,0,210,7
2024-03-01,NK-TANJUN-BLK,Casual,197,3499,1450,3499.0,0,0,0,210,7
2024-04-01,NK-TANJUN-BLK,Casual,208,3499,1450,3499.0,0,0,0,210,7
2024-05-01,NK-TANJUN-BLK,Casual,223,3499,1450,3499.0,0,0,0,210,7
2024-06-01,NK-TANJUN-BLK,Casual,246,3499,1450,3499.0,0,0,0,210,7
2024-07-01,NK-TANJUN-BLK,Casual,252,3499,1450,3499.0,0,0,0,210,7
2024-08-01,NK-TANJUN-BLK,Casual,201,3499,1450,3499.0,0,0,1,210,7
2024-09-01,NK-TANJUN-BLK,Casual,180,3499,1450,3499.0,0,0,0,210,7
2024-10-01,NK-TANJUN-BLK,Casual,273,3499,1450,2799.2,20,1,1,210,7
2024-11-01,NK-TANJUN-BLK,Casual,297,3499,1450,2799.2,20,1,1,210,7
2024-12-01,NK-TANJUN-BLK,Casual,281,3499,1450,2799.2,20,1,1,210,7
2025-01-01,NK-TANJUN-BLK,Casual,244,3499,1450,3499.0,0,0,1,210,7
2025-02-01,NK-TANJUN-BLK,Casual,201,3499,1450,3499.0,0,0,0,210,7
2025-03-01,NK-TANJUN-BLK,Casual,222,3499,1450,3499.0,0,0,0,210,7
2025-04-01,NK-TANJUN-BLK,Casual,184,3499,1450,3499.0,0,0,0,210,7
2025-05-01,NK-TANJUN-BLK,Casual,226,3499,1450,3499.0,0,0,0,210,7
2025-06-01,NK-TANJUN-BLK,Casual,248,3499,1450,3499.0,0,0,0,210,7
2025-07-01,NK-TANJUN-BLK,Casual,255,3499,1450,3499.0,0,0,0,210,7
2025-08-01,NK-TANJUN-BLK,Casual,236,3499,1450,3499.0,0,0,1,210,7
2025-09-01,NK-TANJUN-BLK,Casual,180,3499,1450,3499.0,0,0,0,210,7
2025-10-01,NK-TANJUN-BLK,Casual,311,3499,1450,2799.2,20,1,1,210,7
2025-11-01,NK-TANJUN-BLK,Casual,296,3499,1450,2799.2,20,1,1,210,7
2025-12-01,NK-TANJUN-BLK,Casual,293,3499,1450,2799.2,20,1,1,210,7
2026-01-01,NK-TANJUN-BLK,Casual,241,3499,1450,3499.0,0,0,1,210,7
2026-02-01,NK-TANJUN-BLK,Casual,200,3499,1450,3499.0,0,0,0,210,7
2026-03-01,NK-TANJUN-BLK,Casual,206,3499,1450,3499.0,0,0,0,210,7
2026-04-01,NK-TANJUN-BLK,Casual,200,3499,1450,3499.0,0,0,0,210,7
2026-05-01,NK-TANJUN-BLK,Casual,259,3499,1450,3499.0,0,0,0,210,7
2023-01-01,TM-DESERT-BRN,Boots,147,5999,2800,5999.0,0,0,1,65,21
2023-02-01,TM-DESERT-BRN,Boots,98,5999,2800,5999.0,0,0,0,65,21
2023-03-01,TM-DESERT-BRN,Boots,119,5999,2800,5999.0,0,0,0,65,21
2023-04-01,TM-DESERT-BRN,Boots,106,5999,2800,5999.0,0,0,0,65,21
2023-05-01,TM-DESERT-BRN,Boots,104,5999,2800,5999.0,0,0,0,65,21
2023-06-01,TM-DESERT-BRN,Boots,114,5999,2800,5999.0,0,0,0,65,21
2023-07-01,TM-DESERT-BRN,Boots,103,5999,2800,5999.0,0,0,0,65,21
2023-08-01,TM-DESERT-BRN,Boots,140,5999,2800,5999.0,0,0,1,65,21
2023-09-01,TM-DESERT-BRN,Boots,102,5999,2800,5999.0,0,0,0,65,21
2023-10-01,TM-DESERT-BRN,Boots,268,5999,2800,5099.15,15,1,1,65,21
2023-11-01,TM-DESERT-BRN,Boots,220,5999,2800,5999.0,0,0,1,65,21
2023-12-01,TM-DESERT-BRN,Boots,182,5999,2800,5999.0,0,0,1,65,21
2024-01-01,TM-DESERT-BRN,Boots,150,5999,2800,5999.0,0,0,1,65,21
2024-02-01,TM-DESERT-BRN,Boots,122,5999,2800,5999.0,0,0,0,65,21
2024-03-01,TM-DESERT-BRN,Boots,121,5999,2800,5999.0,0,0,0,65,21
2024-04-01,TM-DESERT-BRN,Boots,133,5999,2800,5999.0,0,0,0,65,21
2024-05-01,TM-DESERT-BRN,Boots,136,5999,2800,5999.0,0,0,0,65,21
2024-06-01,TM-DESERT-BRN,Boots,120,5999,2800,5999.0,0,0,0,65,21
2024-07-01,TM-DESERT-BRN,Boots,121,5999,2800,5999.0,0,0,0,65,21
2024-08-01,TM-DESERT-BRN,Boots,155,5999,2800,5999.0,0,0,1,65,21
2024-09-01,TM-DESERT-BRN,Boots,100,5999,2800,5999.0,0,0,0,65,21
2024-10-01,TM-DESERT-BRN,Boots,234,5999,2800,5099.15,15,1,1,65,21
2024-11-01,TM-DESERT-BRN,Boots,250,5999,2800,5999.0,0,0,1,65,21
2024-12-01,TM-DESERT-BRN,Boots,224,5999,2800,5999.0,0,0,1,65,21
2025-01-01,TM-DESERT-BRN,Boots,156,5999,2800,5999.0,0,0,1,65,21
2025-02-01,TM-DESERT-BRN,Boots,142,5999,2800,5999.0,0,0,0,65,21
2025-03-01,TM-DESERT-BRN,Boots,140,5999,2800,5999.0,0,0,0,65,21
2025-04-01,TM-DESERT-BRN,Boots,177,5999,2800,5999.0,0,0,0,65,21
2025-05-01,TM-DESERT-BRN,Boots,153,5999,2800,5999.0,0,0,0,65,21
2025-06-01,TM-DESERT-BRN,Boots,137,5999,2800,5999.0,0,0,0,65,21
2025-07-01,TM-DESERT-BRN,Boots,128,5999,2800,5999.0,0,0,0,65,21
2025-08-01,TM-DESERT-BRN,Boots,150,5999,2800,5999.0,0,0,1,65,21
2025-09-01,TM-DESERT-BRN,Boots,145,5999,2800,5999.0,0,0,0,65,21
2025-10-01,TM-DESERT-BRN,Boots,256,5999,2800,5099.15,15,1,1,65,21
2025-11-01,TM-DESERT-BRN,Boots,226,5999,2800,5999.0,0,0,1,65,21
2025-12-01,TM-DESERT-BRN,Boots,207,5999,2800,5999.0,0,0,1,65,21
2026-01-01,TM-DESERT-BRN,Boots,157,5999,2800,5999.0,0,0,1,65,21
2026-02-01,TM-DESERT-BRN,Boots,169,5999,2800,5999.0,0,0,0,65,21
2026-03-01,TM-DESERT-BRN,Boots,159,5999,2800,5999.0,0,0,0,65,21
2026-04-01,TM-DESERT-BRN,Boots,149,5999,2800,5999.0,0,0,0,65,21
2026-05-01,TM-DESERT-BRN,Boots,169,5999,2800,5999.0,0,0,0,65,21
2023-01-01,CL-ANKLE-BLK,Boots,111,4999,2300,4999.0,0,0,1,48,21
2023-02-01,CL-ANKLE-BLK,Boots,75,4999,2300,4999.0,0,0,0,48,21
2023-03-01,CL-ANKLE-BLK,Boots,107,4999,2300,4999.0,0,0,0,48,21
2023-04-01,CL-ANKLE-BLK,Boots,95,4999,2300,4999.0,0,0,0,48,21
2023-05-01,CL-ANKLE-BLK,Boots,76,4999,2300,4999.0,0,0,0,48,21
2023-06-01,CL-ANKLE-BLK,Boots,88,4999,2300,4999.0,0,0,0,48,21
2023-07-01,CL-ANKLE-BLK,Boots,80,4999,2300,4999.0,0,0,0,48,21
2023-08-01,CL-ANKLE-BLK,Boots,104,4999,2300,4999.0,0,0,1,48,21
2023-09-01,CL-ANKLE-BLK,Boots,105,4999,2300,4999.0,0,0,0,48,21
2023-10-01,CL-ANKLE-BLK,Boots,219,4999,2300,4999.0,0,0,1,48,21
2023-11-01,CL-ANKLE-BLK,Boots,201,4999,2300,3999.2,20,1,1,48,21
2023-12-01,CL-ANKLE-BLK,Boots,173,4999,2300,4999.0,0,0,1,48,21
2024-01-01,CL-ANKLE-BLK,Boots,114,4999,2300,4999.0,0,0,1,48,21
2024-02-01,CL-ANKLE-BLK,Boots,92,4999,2300,4999.0,0,0,0,48,21
2024-03-01,CL-ANKLE-BLK,Boots,91,4999,2300,4999.0,0,0,0,48,21
2024-04-01,CL-ANKLE-BLK,Boots,89,4999,2300,4999.0,0,0,0,48,21
2024-05-01,CL-ANKLE-BLK,Boots,102,4999,2300,4999.0,0,0,0,48,21
2024-06-01,CL-ANKLE-BLK,Boots,91,4999,2300,4999.0,0,0,0,48,21
2024-07-01,CL-ANKLE-BLK,Boots,107,4999,2300,4999.0,0,0,0,48,21
2024-08-01,CL-ANKLE-BLK,Boots,133,4999,2300,4999.0,0,0,1,48,21
2024-09-01,CL-ANKLE-BLK,Boots,102,4999,2300,4999.0,0,0,0,48,21
2024-10-01,CL-ANKLE-BLK,Boots,194,4999,2300,4999.0,0,0,1,48,21
2024-11-01,CL-ANKLE-BLK,Boots,224,4999,2300,3999.2,20,1,1,48,21
2024-12-01,CL-ANKLE-BLK,Boots,188,4999,2300,4999.0,0,0,1,48,21
2025-01-01,CL-ANKLE-BLK,Boots,141,4999,2300,4999.0,0,0,1,48,21
2025-02-01,CL-ANKLE-BLK,Boots,97,4999,2300,4999.0,0,0,0,48,21
2025-03-01,CL-ANKLE-BLK,Boots,112,4999,2300,4999.0,0,0,0,48,21
2025-04-01,CL-ANKLE-BLK,Boots,122,4999,2300,4999.0,0,0,0,48,21
2025-05-01,CL-ANKLE-BLK,Boots,91,4999,2300,4999.0,0,0,0,48,21
2025-06-01,CL-ANKLE-BLK,Boots,121,4999,2300,4999.0,0,0,0,48,21
2025-07-01,CL-ANKLE-BLK,Boots,106,4999,2300,4999.0,0,0,0,48,21
2025-08-01,CL-ANKLE-BLK,Boots,153,4999,2300,4999.0,0,0,1,48,21
2025-09-01,CL-ANKLE-BLK,Boots,107,4999,2300,4999.0,0,0,0,48,21
2025-10-01,CL-ANKLE-BLK,Boots,195,4999,2300,4999.0,0,0,1,48,21
2025-11-01,CL-ANKLE-BLK,Boots,222,4999,2300,3999.2,20,1,1,48,21
2025-12-01,CL-ANKLE-BLK,Boots,191,4999,2300,4999.0,0,0,1,48,21
2026-01-01,CL-ANKLE-BLK,Boots,149,4999,2300,4999.0,0,0,1,48,21
2026-02-01,CL-ANKLE-BLK,Boots,110,4999,2300,4999.0,0,0,0,48,21
2026-03-01,CL-ANKLE-BLK,Boots,131,4999,2300,4999.0,0,0,0,48,21
2026-04-01,CL-ANKLE-BLK,Boots,102,4999,2300,4999.0,0,0,0,48,21
2026-05-01,CL-ANKLE-BLK,Boots,124,4999,2300,4999.0,0,0,0,48,21
2023-01-01,WD-CHELSEA-TAN,Boots,79,5499,2600,5499.0,0,0,1,35,21
2023-02-01,WD-CHELSEA-TAN,Boots,63,5499,2600,5499.0,0,0,0,35,21
2023-03-01,WD-CHELSEA-TAN,Boots,73,5499,2600,5499.0,0,0,0,35,21
2023-04-01,WD-CHELSEA-TAN,Boots,62,5499,2600,5499.0,0,0,0,35,21
2023-05-01,WD-CHELSEA-TAN,Boots,69,5499,2600,5499.0,0,0,0,35,21
2023-06-01,WD-CHELSEA-TAN,Boots,88,5499,2600,5499.0,0,0,0,35,21
2023-07-01,WD-CHELSEA-TAN,Boots,69,5499,2600,5499.0,0,0,0,35,21
2023-08-01,WD-CHELSEA-TAN,Boots,118,5499,2600,5499.0,0,0,1,35,21
2023-09-01,WD-CHELSEA-TAN,Boots,63,5499,2600,5499.0,0,0,0,35,21
2023-10-01,WD-CHELSEA-TAN,Boots,201,5499,2600,4674.15,15,1,1,35,21
2023-11-01,WD-CHELSEA-TAN,Boots,214,5499,2600,4674.15,15,1,1,35,21
2023-12-01,WD-CHELSEA-TAN,Boots,119,5499,2600,5499.0,0,0,1,35,21
2024-01-01,WD-CHELSEA-TAN,Boots,97,5499,2600,5499.0,0,0,1,35,21
2024-02-01,WD-CHELSEA-TAN,Boots,91,5499,2600,5499.0,0,0,0,35,21
2024-03-01,WD-CHELSEA-TAN,Boots,81,5499,2600,5499.0,0,0,0,35,21
2024-04-01,WD-CHELSEA-TAN,Boots,90,5499,2600,5499.0,0,0,0,35,21
2024-05-01,WD-CHELSEA-TAN,Boots,78,5499,2600,5499.0,0,0,0,35,21
2024-06-01,WD-CHELSEA-TAN,Boots,88,5499,2600,5499.0,0,0,0,35,21
2024-07-01,WD-CHELSEA-TAN,Boots,86,5499,2600,5499.0,0,0,0,35,21
2024-08-01,WD-CHELSEA-TAN,Boots,134,5499,2600,5499.0,0,0,1,35,21
2024-09-01,WD-CHELSEA-TAN,Boots,93,5499,2600,5499.0,0,0,0,35,21
2024-10-01,WD-CHELSEA-TAN,Boots,210,5499,2600,4674.15,15,1,1,35,21
2024-11-01,WD-CHELSEA-TAN,Boots,202,5499,2600,4674.15,15,1,1,35,21
2024-12-01,WD-CHELSEA-TAN,Boots,157,5499,2600,5499.0,0,0,1,35,21
2025-01-01,WD-CHELSEA-TAN,Boots,113,5499,2600,5499.0,0,0,1,35,21
2025-02-01,WD-CHELSEA-TAN,Boots,100,5499,2600,5499.0,0,0,0,35,21
2025-03-01,WD-CHELSEA-TAN,Boots,91,5499,2600,5499.0,0,0,0,35,21
2025-04-01,WD-CHELSEA-TAN,Boots,101,5499,2600,5499.0,0,0,0,35,21
2025-05-01,WD-CHELSEA-TAN,Boots,125,5499,2600,5499.0,0,0,0,35,21
2025-06-01,WD-CHELSEA-TAN,Boots,110,5499,2600,5499.0,0,0,0,35,21
2025-07-01,WD-CHELSEA-TAN,Boots,96,5499,2600,5499.0,0,0,0,35,21
2025-08-01,WD-CHELSEA-TAN,Boots,147,5499,2600,5499.0,0,0,1,35,21
2025-09-01,WD-CHELSEA-TAN,Boots,97,5499,2600,5499.0,0,0,0,35,21
2025-10-01,WD-CHELSEA-TAN,Boots,192,5499,2600,4674.15,15,1,1,35,21
2025-11-01,WD-CHELSEA-TAN,Boots,206,5499,2600,4674.15,15,1,1,35,21
2025-12-01,WD-CHELSEA-TAN,Boots,151,5499,2600,5499.0,0,0,1,35,21
2026-01-01,WD-CHELSEA-TAN,Boots,126,5499,2600,5499.0,0,0,1,35,21
2026-02-01,WD-CHELSEA-TAN,Boots,107,5499,2600,5499.0,0,0,0,35,21
2026-03-01,WD-CHELSEA-TAN,Boots,130,5499,2600,5499.0,0,0,0,35,21
2026-04-01,WD-CHELSEA-TAN,Boots,113,5499,2600,5499.0,0,0,0,35,21
2026-05-01,WD-CHELSEA-TAN,Boots,107,5499,2600,5499.0,0,0,0,35,21
