Date,SKU,Category,Sales,Unit_Price,Cost_Price,Selling_Price,Discount_Pct,Is_Promotion,Is_Holiday,Current_Stock,Lead_Time_Days
2024-03-01,MKR-ACCESS-ROSE,Mid Fashion,138,15000,7000,15000.0,0,0,0,60,14
2024-04-01,MKR-ACCESS-ROSE,Mid Fashion,151,15000,7000,15000.0,0,0,0,60,14
2024-05-01,MKR-ACCESS-ROSE,Mid Fashion,107,15000,7000,15000.0,0,0,0,60,14
2024-06-01,MKR-ACCESS-ROSE,Mid Fashion,139,15000,7000,15000.0,0,0,0,60,14
2024-07-01,MKR-ACCESS-ROSE,Mid Fashion,151,15000,7000,15000.0,0,0,0,60,14
2024-08-01,MKR-ACCESS-ROSE,Mid Fashion,173,15000,7000,15000.0,0,0,1,60,14
2024-09-01,MKR-ACCESS-ROSE,Mid Fashion,179,15000,7000,15000.0,0,0,0,60,14
2024-10-01,MKR-ACCESS-ROSE,Mid Fashion,137,15000,7000,15000.0,0,0,0,60,14
2024-11-01,MKR-ACCESS-ROSE,Mid Fashion,278,15000,7000,11250.0,25,1,1,60,14
2024-12-01,MKR-ACCESS-ROSE,Mid Fashion,235,15000,7000,15000.0,0,0,1,60,14
2025-01-01,MKR-ACCESS-ROSE,Mid Fashion,179,15000,7000,15000.0,0,0,0,60,14
2025-02-01,MKR-ACCESS-ROSE,Mid Fashion,307,15000,7000,11250.0,25,1,1,60,14
2025-03-01,MKR-ACCESS-ROSE,Mid Fashion,177,15000,7000,15000.0,0,0,0,60,14
2025-04-01,MKR-ACCESS-ROSE,Mid Fashion,162,15000,7000,15000.0,0,0,0,60,14
2025-05-01,MKR-ACCESS-ROSE,Mid Fashion,149,15000,7000,15000.0,0,0,0,60,14
2025-06-01,MKR-ACCESS-ROSE,Mid Fashion,170,15000,7000,15000.0,0,0,0,60,14
2025-07-01,MKR-ACCESS-ROSE,Mid Fashion,167,15000,7000,15000.0,0,0,0,60,14
2025-08-01,MKR-ACCESS-ROSE,Mid Fashion,191,15000,7000,15000.0,0,0,1,60,14
2025-09-01,MKR-ACCESS-ROSE,Mid Fashion,167,15000,7000,15000.0,0,0,0,60,14
2025-10-01,MKR-ACCESS-ROSE,Mid Fashion,161,15000,7000,15000.0,0,0,0,60,14
2025-11-01,MKR-ACCESS-ROSE,Mid Fashion,296,15000,7000,11250.0,25,1,1,60,14
2025-12-01,MKR-ACCESS-ROSE,Mid Fashion,252,15000,7000,15000.0,0,0,1,60,14
2026-01-01,MKR-ACCESS-ROSE,Mid Fashion,191,15000,7000,15000.0,0,0,0,60,14
2026-02-01,MKR-ACCESS-ROSE,Mid Fashion,319,15000,7000,11250.0,25,1,1,60,14
2026-03-01,MKR-ACCESS-ROSE,Mid Fashion,200,15000,7000,15000.0,0,0,0,60,14
2026-04-01,MKR-ACCESS-ROSE,Mid Fashion,144,15000,7000,15000.0,0,0,0,60,14
2026-05-01,MKR-ACCESS-ROSE,Mid Fashion,170,15000,7000,15000.0,0,0,0,60,14
2023-01-01,FOL-AUTOMATIC-GRY,Mid Classic,103,12500,6200,12500.0,0,0,0,42,21
2023-02-01,FOL-AUTOMATIC-GRY,Mid Classic,160,12500,6200,12500.0,0,0,1,42,21
2023-03-01,FOL-AUTOMATIC-GRY,Mid Classic,88,12500,6200,12500.0,0,0,0,42,21
2023-04-01,FOL-AUTOMATIC-GRY,Mid Classic,94,12500,6200,12500.0,0,0,0,42,21
2023-05-01,FOL-AUTOMATIC-GRY,Mid Classic,91,12500,6200,12500.0,0,0,0,42,21
2023-06-01,FOL-AUTOMATIC-GRY,Mid Classic,91,12500,6200,12500.0,0,0,0,42,21
2023-07-01,FOL-AUTOMATIC-GRY,Mid Classic,112,12500,6200,12500.0,0,0,0,42,21
2023-08-01,FOL-AUTOMATIC-GRY,Mid Classic,141,12500,6200,12500.0,0,0,1,42,21
2023-09-01,FOL-AUTOMATIC-GRY,Mid Classic,92,12500,6200,12500.0,0,0,0,42,21
2023-10-01,FOL-AUTOMATIC-GRY,Mid Classic,176,12500,6200,10625.0,15,1,0,42,21
2023-11-01,FOL-AUTOMATIC-GRY,Mid Classic,182,12500,6200,12500.0,0,0,1,42,21
2023-12-01,FOL-AUTOMATIC-GRY,Mid Classic,190,12500,6200,12500.0,0,0,1,42,21
2024-01-01,FOL-AUTOMATIC-GRY,Mid Classic,113,12500,6200,12500.0,0,0,0,42,21
2024-02-01,FOL-AUTOMATIC-GRY,Mid Classic,154,12500,6200,12500.0,0,0,1,42,21
2024-03-01,FOL-AUTOMATIC-GRY,Mid Classic,98,12500,6200,12500.0,0,0,0,42,21
2024-04-01,FOL-AUTOMATIC-GRY,Mid Classic,117,12500,6200,12500.0,0,0,0,42,21
2024-05-01,FOL-AUTOMATIC-GRY,Mid Classic,116,12500,6200,12500.0,0,0,0,42,21
2024-06-01,FOL-AUTOMATIC-GRY,Mid Classic,108,12500,6200,12500.0,0,0,0,42,21
2024-07-01,FOL-AUTOMATIC-GRY,Mid Classic,111,12500,6200,12500.0,0,0,0,42,21
2024-08-01,FOL-AUTOMATIC-GRY,Mid Classic,163,12500,6200,12500.0,0,0,1,42,21
2024-09-01,FOL-AUTOMATIC-GRY,Mid Classic,103,12500,6200,12500.0,0,0,0,42,21
2024-10-01,FOL-AUTOMATIC-GRY,Mid Classic,180,12500,6200,10625.0,15,1,0,42,21
2024-11-01,FOL-AUTOMATIC-GRY,Mid Classic,185,12500,6200,12500.0,0,0,1,42,21
2024-12-01,FOL-AUTOMATIC-GRY,Mid Classic,185,12500,6200,12500.0,0,0,1,42,21
2025-01-01,FOL-AUTOMATIC-GRY,Mid Classic,130,12500,6200,12500.0,0,0,0,42,21
2025-02-01,FOL-AUTOMATIC-GRY,Mid Classic,187,12500,6200,12500.0,0,0,1,42,21
2025-03-01,FOL-AUTOMATIC-GRY,Mid Classic,127,12500,6200,12500.0,0,0,0,42,21
2025-04-01,FOL-AUTOMATIC-GRY,Mid Classic,135,12500,6200,12500.0,0,0,0,42,21
2025-05-01,FOL-AUTOMATIC-GRY,Mid Classic,118,12500,6200,12500.0,0,0,0,42,21
2025-06-01,FOL-AUTOMATIC-GRY,Mid Classic,128,12500,6200,12500.0,0,0,0,42,21
2025-07-01,FOL-AUTOMATIC-GRY,Mid Classic,115,12500,6200,12500.0,0,0,0,42,21
2025-08-01,FOL-AUTOMATIC-GRY,Mid Classic,159,12500,6200,12500.0,0,0,1,42,21
2025-09-01,FOL-AUTOMATIC-GRY,Mid Classic,119,12500,6200,12500.0,0,0,0,42,21
2025-10-01,FOL-AUTOMATIC-GRY,Mid Classic,184,12500,6200,10625.0,15,1,0,42,21
2025-11-01,FOL-AUTOMATIC-GRY,Mid Classic,206,12500,6200,12500.0,0,0,1,42,21
2025-12-01,FOL-AUTOMATIC-GRY,Mid Classic,187,12500,6200,12500.0,0,0,1,42,21
2026-01-01,FOL-AUTOMATIC-GRY,Mid Classic,153,12500,6200,12500.0,0,0,0,42,21
2026-02-01,FOL-AUTOMATIC-GRY,Mid Classic,171,12500,6200,12500.0,0,0,1,42,21
2026-03-01,FOL-AUTOMATIC-GRY,Mid Classic,108,12500,6200,12500.0,0,0,0,42,21
2026-04-01,FOL-AUTOMATIC-GRY,Mid Classic,142,12500,6200,12500.0,0,0,0,42,21
2026-05-01,FOL-AUTOMATIC-GRY,Mid Classic,138,12500,6200,12500.0,0,0,0,42,21
2023-01-01,DW-CLASSIC-BLK,Fashion,299,4500,1800,4500.0,0,0,0,280,7
2023-02-01,DW-CLASSIC-BLK,Fashion,429,4500,1800,3150.0,30,1,1,280,7
2023-03-01,DW-CLASSIC-BLK,Fashion,221,4500,1800,4500.0,0,0,0,280,7
2023-04-01,DW-CLASSIC-BLK,Fashion,210,4500,1800,4500.0,0,0,0,280,7
2023-05-01,DW-CLASSIC-BLK,Fashion,224,4500,1800,4500.0,0,0,0,280,7
2023-06-01,DW-CLASSIC-BLK,Fashion,314,4500,1800,3150.0,30,1,0,280,7
2023-07-01,DW-CLASSIC-BLK,Fashion,238,4500,1800,4500.0,0,0,0,280,7
2023-08-01,DW-CLASSIC-BLK,Fashion,284,4500,1800,4500.0,0,0,1,280,7
2023-09-01,DW-CLASSIC-BLK,Fashion,215,4500,1800,4500.0,0,0,0,280,7
2023-10-01,DW-CLASSIC-BLK,Fashion,223,4500,1800,4500.0,0,0,0,280,7
2023-11-01,DW-CLASSIC-BLK,Fashion,463,4500,1800,3150.0,30,1,1,280,7
2023-12-01,DW-CLASSIC-BLK,Fashion,450,4500,1800,3150.0,30,1,1,280,7
2024-01-01,DW-CLASSIC-BLK,Fashion,288,4500,1800,4500.0,0,0,0,280,7
2024-02-01,DW-CLASSIC-BLK,Fashion,433,4500,1800,3150.0,30,1,1,280,7
2024-03-01,DW-CLASSIC-BLK,Fashion,235,4500,1800,4500.0,0,0,0,280,7
2024-04-01,DW-CLASSIC-BLK,Fashion,225,4500,1800,4500.0,0,0,0,280,7
2024-05-01,DW-CLASSIC-BLK,Fashion,226,4500,1800,4500.0,0,0,0,280,7
2024-06-01,DW-CLASSIC-BLK,Fashion,336,4500,1800,3150.0,30,1,0,280,7
2024-07-01,DW-CLASSIC-BLK,Fashion,214,4500,1800,4500.0,0,0,0,280,7
2024-08-01,DW-CLASSIC-BLK,Fashion,275,4500,1800,4500.0,0,0,1,280,7
2024-09-01,DW-CLASSIC-BLK,Fashion,226,4500,1800,4500.0,0,0,0,280,7
2024-10-01,DW-CLASSIC-BLK,Fashion,234,4500,1800,4500.0,0,0,0,280,7
2024-11-01,DW-CLASSIC-BLK,Fashion,471,4500,1800,3150.0,30,1,1,280,7
2024-12-01,DW-CLASSIC-BLK,Fashion,488,4500,1800,3150.0,30,1,1,280,7
2025-01-01,DW-CLASSIC-BLK,Fashion,321,4500,1800,4500.0,0,0,0,280,7
2025-02-01,DW-CLASSIC-BLK,Fashion,437,4500,1800,3150.0,30,1,1,280,7
2025-03-01,DW-CLASSIC-BLK,Fashion,241,4500,1800,4500.0,0,0,0,280,7
2025-04-01,DW-CLASSIC-BLK,Fashion,228,4500,1800,4500.0,0,0,0,280,7
2025-05-01,DW-CLASSIC-BLK,Fashion,242,4500,1800,4500.0,0,0,0,280,7
2025-06-01,DW-CLASSIC-BLK,Fashion,338,4500,1800,3150.0,30,1,0,280,7
2025-07-01,DW-CLASSIC-BLK,Fashion,249,4500,1800,4500.0,0,0,0,280,7
2025-08-01,DW-CLASSIC-BLK,Fashion,293,4500,1800,4500.0,0,0,1,280,7
2025-09-01,DW-CLASSIC-BLK,Fashion,253,4500,1800,4500.0,0,0,0,280,7
2025-10-01,DW-CLASSIC-BLK,Fashion,268,4500,1800,4500.0,0,0,0,280,7
2025-11-01,DW-CLASSIC-BLK,Fashion,475,4500,1800,3150.0,30,1,1,280,7
2025-12-01,DW-CLASSIC-BLK,Fashion,483,4500,1800,3150.0,30,1,1,280,7
2026-01-01,DW-CLASSIC-BLK,Fashion,328,4500,1800,4500.0,0,0,0,280,7
2026-02-01,DW-CLASSIC-BLK,Fashion,443,4500,1800,3150.0,30,1,1,280,7
2026-03-01,DW-CLASSIC-BLK,Fashion,254,4500,1800,4500.0,0,0,0,280,7
2026-04-01,DW-CLASSIC-BLK,Fashion,251,4500,1800,4500.0,0,0,0,280,7
2026-05-01,DW-CLASSIC-BLK,Fashion,253,4500,1800,4500.0,0,0,0,280,7
2023-01-01,DW-PETITE-ROSE,Fashion,184,4800,1900,4800.0,0,0,0,150,7
2023-02-01,DW-PETITE-ROSE,Fashion,454,4800,1900,3360.0,30,1,1,150,7
2023-03-01,DW-PETITE-ROSE,Fashion,204,4800,1900,4800.0,0,0,0,150,7
2023-04-01,DW-PETITE-ROSE,Fashion,218,4800,1900,4800.0,0,0,0,150,7
2023-05-01,DW-PETITE-ROSE,Fashion,212,4800,1900,4800.0,0,0,0,150,7
2023-06-01,DW-PETITE-ROSE,Fashion,229,4800,1900,4800.0,0,0,0,150,7
2023-07-01,DW-PETITE-ROSE,Fashion,189,4800,1900,4800.0,0,0,0,150,7
2023-08-01,DW-PETITE-ROSE,Fashion,273,4800,1900,4800.0,0,0,1,150,7
2023-09-01,DW-PETITE-ROSE,Fashion,204,4800,1900,4800.0,0,0,0,150,7
2023-10-01,DW-PETITE-ROSE,Fashion,233,4800,1900,4800.0,0,0,0,150,7
2023-11-01,DW-PETITE-ROSE,Fashion,410,4800,1900,3360.0,30,1,1,150,7
2023-12-01,DW-PETITE-ROSE,Fashion,410,4800,1900,3360.0,30,1,1,150,7
2024-01-01,DW-PETITE-ROSE,Fashion,196,4800,1900,4800.0,0,0,0,150,7
2024-02-01,DW-PETITE-ROSE,Fashion,434,4800,1900,3360.0,30,1,1,150,7
2024-03-01,DW-PETITE-ROSE,Fashion,199,4800,1900,4800.0,0,0,0,150,7
2024-04-01,DW-PETITE-ROSE,Fashion,196,4800,1900,4800.0,0,0,0,150,7
2024-05-01,DW-PETITE-ROSE,Fashion,210,4800,1900,4800.0,0,0,0,150,7
2024-06-01,DW-PETITE-ROSE,Fashion,213,4800,1900,4800.0,0,0,0,150,7
2024-07-01,DW-PETITE-ROSE,Fashion,236,4800,1900,4800.0,0,0,0,150,7
2024-08-01,DW-PETITE-ROSE,Fashion,284,4800,1900,4800.0,0,0,1,150,7
2024-09-01,DW-PETITE-ROSE,Fashion,203,4800,1900,4800.0,0,0,0,150,7
2024-10-01,DW-PETITE-ROSE,Fashion,199,4800,1900,4800.0,0,0,0,150,7
2024-11-01,DW-PETITE-ROSE,Fashion,437,4800,1900,3360.0,30,1,1,150,7
2024-12-01,DW-PETITE-ROSE,Fashion,413,4800,1900,3360.0,30,1,1,150,7
2025-01-01,DW-PETITE-ROSE,Fashion,240,4800,1900,4800.0,0,0,0,150,7
2025-02-01,DW-PETITE-ROSE,Fashion,490,4800,1900,3360.0,30,1,1,150,7
2025-03-01,DW-PETITE-ROSE,Fashion,209,4800,1900,4800.0,0,0,0,150,7
2025-04-01,DW-PETITE-ROSE,Fashion,193,4800,1900,4800.0,0,0,0,150,7
2025-05-01,DW-PETITE-ROSE,Fashion,236,4800,1900,4800.0,0,0,0,150,7
2025-06-01,DW-PETITE-ROSE,Fashion,217,4800,1900,4800.0,0,0,0,150,7
2025-07-01,DW-PETITE-ROSE,Fashion,236,4800,1900,4800.0,0,0,0,150,7
2025-08-01,DW-PETITE-ROSE,Fashion,257,4800,1900,4800.0,0,0,1,150,7
2025-09-01,DW-PETITE-ROSE,Fashion,212,4800,1900,4800.0,0,0,0,150,7
2025-10-01,DW-PETITE-ROSE,Fashion,221,4800,1900,4800.0,0,0,0,150,7
2025-11-01,DW-PETITE-ROSE,Fashion,441,4800,1900,3360.0,30,1,1,150,7
2025-12-01,DW-PETITE-ROSE,Fashion,435,4800,1900,3360.0,30,1,1,150,7
2026-01-01,DW-PETITE-ROSE,Fashion,233,4800,1900,4800.0,0,0,0,150,7
2026-02-01,DW-PETITE-ROSE,Fashion,468,4800,1900,3360.0,30,1,1,150,7
2026-03-01,DW-PETITE-ROSE,Fashion,223,4800,1900,4800.0,0,0,0,150,7
2026-04-01,DW-PETITE-ROSE,Fashion,228,4800,1900,4800.0,0,0,0,150,7
2026-05-01,DW-PETITE-ROSE,Fashion,234,4800,1900,4800.0,0,0,0,150,7
2023-01-01,SKG-SMARTWATCH-BLK,Smartwatch,390,8999,4200,8999.0,0,0,0,400,10
2023-02-01,SKG-SMARTWATCH-BLK,Smartwatch,355,8999,4200,8999.0,0,0,1,400,10
2023-03-01,SKG-SMARTWATCH-BLK,Smartwatch,290,8999,4200,8999.0,0,0,0,400,10
2023-04-01,SKG-SMARTWATCH-BLK,Smartwatch,330,8999,4200,8999.0,0,0,0,400,10
2023-05-01,SKG-SMARTWATCH-BLK,Smartwatch,318,8999,4200,8999.0,0,0,0,400,10
2023-06-01,SKG-SMARTWATCH-BLK,Smartwatch,304,8999,4200,8999.0,0,0,0,400,10
2023-07-01,SKG-SMARTWATCH-BLK,Smartwatch,430,8999,4200,7199.2,20,1,0,400,10
2023-08-01,SKG-SMARTWATCH-BLK,Smartwatch,377,8999,4200,8999.0,0,0,1,400,10
2023-09-01,SKG-SMARTWATCH-BLK,Smartwatch,333,8999,4200,8999.0,0,0,0,400,10
2023-10-01,SKG-SMARTWATCH-BLK,Smartwatch,318,8999,4200,8999.0,0,0,0,400,10
2023-11-01,SKG-SMARTWATCH-BLK,Smartwatch,570,8999,4200,7199.2,20,1,1,400,10
2023-12-01,SKG-SMARTWATCH-BLK,Smartwatch,566,8999,4200,7199.2,20,1,1,400,10
2024-01-01,SKG-SMARTWATCH-BLK,Smartwatch,386,8999,4200,8999.0,0,0,0,400,10
2024-02-01,SKG-SMARTWATCH-BLK,Smartwatch,394,8999,4200,8999.0,0,0,1,400,10
2024-03-01,SKG-SMARTWATCH-BLK,Smartwatch,330,8999,4200,8999.0,0,0,0,400,10
2024-04-01,SKG-SMARTWATCH-BLK,Smartwatch,341,8999,4200,8999.0,0,0,0,400,10
2024-05-01,SKG-SMARTWATCH-BLK,Smartwatch,309,8999,4200,8999.0,0,0,0,400,10
2024-06-01,SKG-SMARTWATCH-BLK,Smartwatch,333,8999,4200,8999.0,0,0,0,400,10
2024-07-01,SKG-SMARTWATCH-BLK,Smartwatch,432,8999,4200,7199.2,20,1,0,400,10
2024-08-01,SKG-SMARTWATCH-BLK,Smartwatch,361,8999,4200,8999.0,0,0,1,400,10
2024-09-01,SKG-SMARTWATCH-BLK,Smartwatch,309,8999,4200,8999.0,0,0,0,400,10
2024-10-01,SKG-SMARTWATCH-BLK,Smartwatch,298,8999,4200,8999.0,0,0,0,400,10
2024-11-01,SKG-SMARTWATCH-BLK,Smartwatch,547,8999,4200,7199.2,20,1,1,400,10
2024-12-01,SKG-SMARTWATCH-BLK,Smartwatch,561,8999,4200,7199.2,20,1,1,400,10
2025-01-01,SKG-SMARTWATCH-BLK,Smartwatch,420,8999,4200,8999.0,0,0,0,400,10
2025-02-01,SKG-SMARTWATCH-BLK,Smartwatch,391,8999,4200,8999.0,0,0,1,400,10
2025-03-01,SKG-SMARTWATCH-BLK,Smartwatch,354,8999,4200,8999.0,0,0,0,400,10
2025-04-01,SKG-SMARTWATCH-BLK,Smartwatch,312,8999,4200,8999.0,0,0,0,400,10
2025-05-01,SKG-SMARTWATCH-BLK,Smartwatch,309,8999,4200,8999.0,0,0,0,400,10
2025-06-01,SKG-SMARTWATCH-BLK,Smartwatch,332,8999,4200,8999.0,0,0,0,400,10
2025-07-01,SKG-SMARTWATCH-BLK,Smartwatch,432,8999,4200,7199.2,20,1,0,400,10
2025-08-01,SKG-SMARTWATCH-BLK,Smartwatch,394,8999,4200,8999.0,0,0,1,400,10
2025-09-01,SKG-SMARTWATCH-BLK,Smartwatch,307,8999,4200,8999.0,0,0,0,400,10
2025-10-01,SKG-SMARTWATCH-BLK,Smartwatch,335,8999,4200,8999.0,0,0,0,400,10
2025-11-01,SKG-SMARTWATCH-BLK,Smartwatch,542,8999,4200,7199.2,20,1,1,400,10
2025-12-01,SKG-SMARTWATCH-BLK,Smartwatch,570,8999,4200,7199.2,20,1,1,400,10
2026-01-01,SKG-SMARTWATCH-BLK,Smartwatch,414,8999,4200,8999.0,0,0,0,400,10
2026-02-01,SKG-SMARTWATCH-BLK,Smartwatch,386,8999,4200,8999.0,0,0,1,400,10
2026-03-01,SKG-SMARTWATCH-BLK,Smartwatch,333,8999,4200,8999.0,0,0,0,400,10
2026-04-01,SKG-SMARTWATCH-BLK,Smartwatch,326,8999,4200,8999.0,0,0,0,400,10
2026-05-01,SKG-SMARTWATCH-BLK,Smartwatch,341,8999,4200,8999.0,0,0,0,400,10
2023-01-01,SKG-SMARTWATCH-WHT,Smartwatch,353,8999,4200,8999.0,0,0,0,185,10
2023-02-01,SKG-SMARTWATCH-WHT,Smartwatch,317,8999,4200,8999.0,0,0,1,185,10
2023-03-01,SKG-SMARTWATCH-WHT,Smartwatch,279,8999,4200,8999.0,0,0,0,185,10
2023-04-01,SKG-SMARTWATCH-WHT,Smartwatch,265,8999,4200,8999.0,0,0,0,185,10
2023-05-01,SKG-SMARTWATCH-WHT,Smartwatch,262,8999,4200,8999.0,0,0,0,185,10
2023-06-01,SKG-SMARTWATCH-WHT,Smartwatch,273,8999,4200,8999.0,0,0,0,185,10
2023-07-01,SKG-SMARTWATCH-WHT,Smartwatch,341,8999,4200,7199.2,20,1,0,185,10
2023-08-01,SKG-SMARTWATCH-WHT,Smartwatch,328,8999,4200,8999.0,0,0,1,185,10
2023-09-01,SKG-SMARTWATCH-WHT,Smartwatch,260,8999,4200,8999.0,0,0,0,185,10
2023-10-01,SKG-SMARTWATCH-WHT,Smartwatch,305,8999,4200,8999.0,0,0,0,185,10
2023-11-01,SKG-SMARTWATCH-WHT,Smartwatch,489,8999,4200,7199.2,20,1,1,185,10
2023-12-01,SKG-SMARTWATCH-WHT,Smartwatch,480,8999,4200,7199.2,20,1,1,185,10
2024-01-01,SKG-SMARTWATCH-WHT,Smartwatch,353,8999,4200,8999.0,0,0,0,185,10
2024-02-01,SKG-SMARTWATCH-WHT,Smartwatch,339,8999,4200,8999.0,0,0,1,185,10
2024-03-01,SKG-SMARTWATCH-WHT,Smartwatch,278,8999,4200,8999.0,0,0,0,185,10
2024-04-01,SKG-SMARTWATCH-WHT,Smartwatch,291,8999,4200,8999.0,0,0,0,185,10
2024-05-01,SKG-SMARTWATCH-WHT,Smartwatch,293,8999,4200,8999.0,0,0,0,185,10
2024-06-01,SKG-SMARTWATCH-WHT,Smartwatch,276,8999,4200,8999.0,0,0,0,185,10
2024-07-01,SKG-SMARTWATCH-WHT,Smartwatch,357,8999,4200,7199.2,20,1,0,185,10
2024-08-01,SKG-SMARTWATCH-WHT,Smartwatch,341,8999,4200,8999.0,0,0,1,185,10
2024-09-01,SKG-SMARTWATCH-WHT,Smartwatch,254,8999,4200,8999.0,0,0,0,185,10
2024-10-01,SKG-SMARTWATCH-WHT,Smartwatch,266,8999,4200,8999.0,0,0,0,185,10
2024-11-01,SKG-SMARTWATCH-WHT,Smartwatch,518,8999,4200,7199.2,20,1,1,185,10
2024-12-01,SKG-SMARTWATCH-WHT,Smartwatch,522,8999,4200,7199.2,20,1,1,185,10
2025-01-01,SKG-SMARTWATCH-WHT,Smartwatch,356,8999,4200,8999.0,0,0,0,185,10
2025-02-01,SKG-SMARTWATCH-WHT,Smartwatch,358,8999,4200,8999.0,0,0,1,185,10
2025-03-01,SKG-SMARTWATCH-WHT,Smartwatch,295,8999,4200,8999.0,0,0,0,185,10
2025-04-01,SKG-SMARTWATCH-WHT,Smartwatch,335,8999,4200,8999.0,0,0,0,185,10
2025-05-01,SKG-SMARTWATCH-WHT,Smartwatch,308,8999,4200,8999.0,0,0,0,185,10
2025-06-01,SKG-SMARTWATCH-WHT,Smartwatch,291,8999,4200,8999.0,0,0,0,185,10
2025-07-01,SKG-SMARTWATCH-WHT,Smartwatch,362,8999,4200,7199.2,20,1,0,185,10
2025-08-01,SKG-SMARTWATCH-WHT,Smartwatch,332,8999,4200,8999.0,0,0,1,185,10
2025-09-01,SKG-SMARTWATCH-WHT,Smartwatch,298,8999,4200,8999.0,0,0,0,185,10
2025-10-01,SKG-SMARTWATCH-WHT,Smartwatch,286,8999,4200,8999.0,0,0,0,185,10
2025-11-01,SKG-SMARTWATCH-WHT,Smartwatch,488,8999,4200,7199.2,20,1,1,185,10
2025-12-01,SKG-SMARTWATCH-WHT,Smartwatch,500,8999,4200,7199.2,20,1,1,185,10
2026-01-01,SKG-SMARTWATCH-WHT,Smartwatch,354,8999,4200,8999.0,0,0,0,185,10
2026-02-01,SKG-SMARTWATCH-WHT,Smartwatch,383,8999,4200,8999.0,0,0,1,185,10
2026-03-01,SKG-SMARTWATCH-WHT,Smartwatch,313,8999,4200,8999.0,0,0,0,185,10
2026-04-01,SKG-SMARTWATCH-WHT,Smartwatch,301,8999,4200,8999.0,0,0,0,185,10
2026-05-01,SKG-SMARTWATCH-WHT,Smartwatch,323,8999,4200,8999.0,0,0,0,185,10
2023-01-01,HMT-MECHANICAL-BRN,Collector,30,6500,3800,6500.0,0,0,0,8,90
2023-02-01,HMT-MECHANICAL-BRN,Collector,26,6500,3800,6500.0,0,0,1,8,90
2023-03-01,HMT-MECHANICAL-BRN,Collector,39,6500,3800,6500.0,0,0,0,8,90
2023-04-01,HMT-MECHANICAL-BRN,Collector,35,6500,3800,6500.0,0,0,0,8,90
2023-05-01,HMT-MECHANICAL-BRN,Collector,28,6500,3800,6500.0,0,0,0,8,90
2023-06-01,HMT-MECHANICAL-BRN,Collector,33,6500,3800,6500.0,0,0,0,8,90
2023-07-01,HMT-MECHANICAL-BRN,Collector,30,6500,3800,6500.0,0,0,0,8,90
2023-08-01,HMT-MECHANICAL-BRN,Collector,29,6500,3800,6500.0,0,0,1,8,90
2023-09-01,HMT-MECHANICAL-BRN,Collector,41,6500,3800,6500.0,0,0,0,8,90
2023-10-01,HMT-MECHANICAL-BRN,Collector,117,6500,3800,6500.0,0,0,0,8,90
2023-11-01,HMT-MECHANICAL-BRN,Collector,101,6500,3800,6500.0,0,0,1,8,90
2023-12-01,HMT-MECHANICAL-BRN,Collector,42,6500,3800,6500.0,0,0,1,8,90
2024-01-01,HMT-MECHANICAL-BRN,Collector,36,6500,3800,6500.0,0,0,0,8,90
2024-02-01,HMT-MECHANICAL-BRN,Collector,38,6500,3800,6500.0,0,0,1,8,90
2024-03-01,HMT-MECHANICAL-BRN,Collector,38,6500,3800,6500.0,0,0,0,8,90
2024-04-01,HMT-MECHANICAL-BRN,Collector,38,6500,3800,6500.0,0,0,0,8,90
2024-05-01,HMT-MECHANICAL-BRN,Collector,43,6500,3800,6500.0,0,0,0,8,90
2024-06-01,HMT-MECHANICAL-BRN,Collector,39,6500,3800,6500.0,0,0,0,8,90
2024-07-01,HMT-MECHANICAL-BRN,Collector,46,6500,3800,6500.0,0,0,0,8,90
2024-08-01,HMT-MECHANICAL-BRN,Collector,45,6500,3800,6500.0,0,0,1,8,90
2024-09-01,HMT-MECHANICAL-BRN,Collector,45,6500,3800,6500.0,0,0,0,8,90
2024-10-01,HMT-MECHANICAL-BRN,Collector,112,6500,3800,6500.0,0,0,0,8,90
2024-11-01,HMT-MECHANICAL-BRN,Collector,115,6500,3800,6500.0,0,0,1,8,90
2024-12-01,HMT-MECHANICAL-BRN,Collector,52,6500,3800,6500.0,0,0,1,8,90
2025-01-01,HMT-MECHANICAL-BRN,Collector,52,6500,3800,6500.0,0,0,0,8,90
2025-02-01,HMT-MECHANICAL-BRN,Collector,45,6500,3800,6500.0,0,0,1,8,90
2025-03-01,HMT-MECHANICAL-BRN,Collector,51,6500,3800,6500.0,0,0,0,8,90
2025-04-01,HMT-MECHANICAL-BRN,Collector,55,6500,3800,6500.0,0,0,0,8,90
2025-05-01,HMT-MECHANICAL-BRN,Collector,44,6500,3800,6500.0,0,0,0,8,90
2025-06-01,HMT-MECHANICAL-BRN,Collector,56,6500,3800,6500.0,0,0,0,8,90
2025-07-01,HMT-MECHANICAL-BRN,Collector,51,6500,3800,6500.0,0,0,0,8,90
2025-08-01,HMT-MECHANICAL-BRN,Collector,58,6500,3800,6500.0,0,0,1,8,90
2025-09-01,HMT-MECHANICAL-BRN,Collector,52,6500,3800,6500.0,0,0,0,8,90
2025-10-01,HMT-MECHANICAL-BRN,Collector,117,6500,3800,6500.0,0,0,0,8,90
2025-11-01,HMT-MECHANICAL-BRN,Collector,119,6500,3800,6500.0,0,0,1,8,90
2025-12-01,HMT-MECHANICAL-BRN,Collector,58,6500,3800,6500.0,0,0,1,8,90
2026-01-01,HMT-MECHANICAL-BRN,Collector,60,6500,3800,6500.0,0,0,0,8,90
